transaction_id,transaction_date,account_id,customer_id,transaction_type,category,merchant,amount,payment_method,location,is_recurring,is_unusual,balance_after_transaction
TXN0000208,2025-01-09,ACC00048,CUST0040,Expense,Groceries,GreenGrocer,-28.71,Debit Card,Birmingham,False,False,2899.51
TXN0000209,2025-01-09,ACC00049,CUST0041,Expense,Subscriptions,StreamPlus,-41.4,Direct Debit,Online,True,False,3359.18
TXN0000210,2025-01-09,ACC00067,CUST0055,Expense,Utilities,WaterWorks,-173.59,Direct Debit,Glasgow,True,False,705.79
TXN0000211,2025-01-09,ACC00069,CUST0057,Expense,Shopping,TechCorner,-85.8,Credit Card,Glasgow,False,False,1310.13
TXN0000212,2025-01-09,ACC00083,CUST0069,Expense,Subscriptions,CloudBox,-23.22,Direct Debit,Online,True,False,1880.92
TXN0000213,2025-01-09,ACC00095,CUST0077,Expense,Subscriptions,CloudBox,-15.24,Direct Debit,Online,True,False,6447.14
TXN0000214,2025-01-09,ACC00104,CUST0085,Expense,Utilities,PowerGrid,-169.22,Direct Debit,Liverpool,True,False,2534.76
TXN0000215,2025-01-09,ACC00111,CUST0090,Expense,Dining,CafeSquare,-85.27,Debit Card,London,False,False,5939.43
TXN0000216,2025-01-09,ACC00114,CUST0093,Expense,Groceries,DailyBasket,-72.87,Credit Card,Edinburgh,False,False,561.95
TXN0000217,2025-01-09,ACC00116,CUST0095,Expense,Utilities,WaterWorks,-160.71,Direct Debit,Liverpool,True,False,-157.69
TXN0000218,2025-01-09,ACC00122,CUST0099,Expense,Subscriptions,StreamPlus,-52.69,Direct Debit,Online,True,False,-231.59
TXN0000219,2025-01-09,ACC00126,CUST0101,Expense,Subscriptions,CloudBox,-10.72,Direct Debit,Online,True,False,4876.85
TXN0000220,2025-01-09,ACC00133,CUST0106,Expense,Utilities,WaterWorks,-101.54,Direct Debit,London,True,False,979.48
TXN0000221,2025-01-09,ACC00134,CUST0107,Expense,Utilities,WaterWorks,-121.91,Direct Debit,Leeds,True,False,7533.84
TXN0000222,2025-01-09,ACC00143,CUST0114,Expense,Subscriptions,CloudBox,-28.23,Direct Debit,Online,True,False,3722.12
TXN0000223,2025-01-10,ACC00006,CUST0005,Expense,Shopping,ShopHub,-133.9,Credit Card,Online,False,False,7216.73
TXN0000224,2025-01-10,ACC00007,CUST0006,Expense,Subscriptions,StreamPlus,-7.11,Direct Debit,Online,True,False,1537.9
TXN0000225,2025-01-10,ACC00017,CUST0014,Expense,Utilities,PowerGrid,-173.71,Direct Debit,Leeds,True,False,4355.56
TXN0000226,2025-01-10,ACC00032,CUST0026,Expense,Utilities,MobileConnect,-146.98,Direct Debit,Cardiff,True,False,1173.2
TXN0000227,2025-01-10,ACC00033,CUST0027,Expense,Utilities,MobileConnect,-199.74,Direct Debit,Birmingham,True,False,1156.07
TXN0000228,2025-01-10,ACC00037,CUST0030,Expense,Utilities,WaterWorks,-140.77,Direct Debit,Cardiff,True,False,3932.24
TXN0000229,2025-01-10,ACC00041,CUST0033,Expense,Utilities,PowerGrid,-123.23,Direct Debit,Bristol,True,False,1840.96
TXN0000230,2025-01-10,ACC00045,CUST0037,Expense,Subscriptions,NewsDesk,-10.8,Direct Debit,Online,True,False,6511.21
TXN0000231,2025-01-10,ACC00047,CUST0039,Expense,Insurance,HomeShield,-70.65,Direct Debit,Bristol,True,False,6387.38
TXN0000232,2025-01-10,ACC00054,CUST0045,Expense,Utilities,WaterWorks,-236.14,Direct Debit,Birmingham,True,False,4059.45
TXN0000233,2025-01-10,ACC00083,CUST0069,Expense,Subscriptions,MusicWave,-20.6,Direct Debit,Online,True,False,1860.32
TXN0000234,2025-01-10,ACC00085,CUST0070,Expense,Insurance,AutoProtect,-130.67,Direct Debit,Bristol,True,False,1317.33
TXN0000235,2025-01-10,ACC00091,CUST0075,Expense,Insurance,CoverWise,-73.93,Direct Debit,Birmingham,True,False,1820.42
TXN0000236,2025-01-10,ACC00099,CUST0080,Expense,Utilities,MobileConnect,-147.37,Direct Debit,Liverpool,True,False,8251.4
TXN0000237,2025-01-10,ACC00102,CUST0083,Expense,Utilities,WaterWorks,-225.56,Direct Debit,Glasgow,True,False,-1097.27
TXN0000238,2025-01-10,ACC00103,CUST0084,Expense,Insurance,HomeShield,-49.89,Direct Debit,Birmingham,True,False,4117.4
TXN0000239,2025-01-10,ACC00107,CUST0087,Expense,Utilities,MobileConnect,-114.04,Direct Debit,Bristol,True,False,6223.37
TXN0000240,2025-01-10,ACC00114,CUST0093,Expense,Subscriptions,MusicWave,-42.12,Direct Debit,Online,True,False,519.83
TXN0000241,2025-01-10,ACC00117,CUST0095,Expense,Subscriptions,NewsDesk,-20.8,Direct Debit,Online,True,False,5346.75
TXN0000242,2025-01-10,ACC00120,CUST0097,Expense,Utilities,WaterWorks,-112.14,Direct Debit,Edinburgh,True,False,1795.8
TXN0000243,2025-01-10,ACC00131,CUST0105,Expense,Utilities,MobileConnect,-159.66,Direct Debit,Birmingham,True,False,4820.09
TXN0000244,2025-01-11,ACC00002,CUST0002,Expense,Utilities,WaterWorks,-225.03,Direct Debit,Bristol,True,False,316.39
TXN0000245,2025-01-11,ACC00003,CUST0003,Expense,Insurance,HomeShield,-107.83,Direct Debit,Glasgow,True,False,6851.66
TXN0000246,2025-01-11,ACC00005,CUST0004,Expense,Utilities,MobileConnect,-98.11,Direct Debit,Edinburgh,True,False,2792.76
TXN0000247,2025-01-11,ACC00009,CUST0007,Expense,Utilities,WaterWorks,-243.67,Direct Debit,London,True,False,5699.14
TXN0000248,2025-01-11,ACC00010,CUST0008,Expense,Utilities,PowerGrid,-96.54,Direct Debit,Glasgow,True,False,2223.77
TXN0000249,2025-01-11,ACC00013,CUST0010,Expense,Utilities,MobileConnect,-288.31,Direct Debit,Edinburgh,True,False,745.3
TXN0000250,2025-01-11,ACC00015,CUST0012,Expense,Insurance,AutoProtect,-72.66,Direct Debit,Manchester,True,False,3159.81
TXN0000251,2025-01-11,ACC00018,CUST0014,Expense,Utilities,PowerGrid,-143.29,Direct Debit,Leeds,True,False,1204.16
TXN0000252,2025-01-11,ACC00028,CUST0022,Expense,Insurance,HomeShield,-137.54,Direct Debit,Liverpool,True,False,5004.47
TXN0000253,2025-01-11,ACC00034,CUST0028,Expense,Utilities,MobileConnect,-186.52,Direct Debit,Leeds,True,False,1506.51
TXN0000254,2025-01-11,ACC00034,CUST0028,Expense,Subscriptions,MusicWave,-48.32,Direct Debit,Online,True,False,1458.19
TXN0000255,2025-01-11,ACC00050,CUST0042,Expense,Insurance,CoverWise,-85.16,Direct Debit,London,True,False,1410.31
TXN0000256,2025-01-11,ACC00063,CUST0052,Expense,Utilities,PowerGrid,-98.43,Direct Debit,Edinburgh,True,False,4565.55
TXN0000257,2025-01-11,ACC00065,CUST0053,Expense,Subscriptions,MusicWave,-31.96,Direct Debit,Online,True,False,4598.0
TXN0000258,2025-01-11,ACC00078,CUST0065,Expense,Subscriptions,NewsDesk,-24.95,Direct Debit,Online,True,False,-394.69
TXN0000259,2025-01-11,ACC00081,CUST0067,Expense,Utilities,PowerGrid,-100.1,Direct Debit,London,True,False,6110.38
TXN0000260,2025-01-11,ACC00090,CUST0074,Expense,Subscriptions,CloudBox,-35.76,Direct Debit,Online,True,False,6800.78
TXN0000261,2025-01-11,ACC00093,CUST0076,Expense,Utilities,WaterWorks,-161.48,Direct Debit,Edinburgh,True,False,-500.17
TXN0000262,2025-01-11,ACC00101,CUST0082,Expense,Subscriptions,MusicWave,-44.33,Direct Debit,Online,True,False,6741.33
TXN0000263,2025-01-11,ACC00103,CUST0084,Expense,Utilities,PowerGrid,-106.3,Direct Debit,Birmingham,True,False,4011.1
TXN0000264,2025-01-11,ACC00108,CUST0088,Expense,Groceries,FreshMart,-63.1,Debit Card,Online,False,False,0.56
TXN0000265,2025-01-11,ACC00117,CUST0095,Expense,Subscriptions,CloudBox,-16.24,Direct Debit,Online,True,False,5330.51
TXN0000266,2025-01-11,ACC00118,CUST0096,Expense,Utilities,WaterWorks,-152.07,Direct Debit,Liverpool,True,False,7776.47
TXN0000267,2025-01-11,ACC00131,CUST0105,Expense,Subscriptions,CloudBox,-13.47,Direct Debit,Online,True,False,4806.62
TXN0000268,2025-01-11,ACC00136,CUST0108,Expense,Insurance,HomeShield,-154.22,Direct Debit,Edinburgh,True,False,6203.83
TXN0000269,2025-01-11,ACC00137,CUST0109,Expense,Insurance,HomeShield,-76.24,Direct Debit,Cardiff,True,False,5774.41
TXN0000270,2025-01-11,ACC00140,CUST0111,Expense,Utilities,WaterWorks,-104.53,Direct Debit,Edinburgh,True,False,3791.71
TXN0000271,2025-01-11,ACC00141,CUST0112,Expense,Shopping,StyleMarket,-411.46,Debit Card,Liverpool,False,False,1187.83
TXN0000272,2025-01-11,ACC00145,CUST0116,Expense,Utilities,MobileConnect,-167.91,Direct Debit,Leeds,True,False,2996.16
TXN0000273,2025-01-11,ACC00146,CUST0117,Expense,Insurance,CoverWise,-146.66,Direct Debit,Liverpool,True,False,3338.89
TXN0000274,2025-01-11,ACC00147,CUST0118,Expense,Utilities,PowerGrid,-95.0,Direct Debit,Edinburgh,True,False,3195.39
TXN0000275,2025-01-12,ACC00007,CUST0006,Expense,Utilities,MobileConnect,-298.75,Direct Debit,Edinburgh,True,False,1239.15
TXN0000276,2025-01-12,ACC00007,CUST0006,Expense,Insurance,CoverWise,-90.71,Direct Debit,Edinburgh,True,False,1148.44
TXN0000277,2025-01-12,ACC00012,CUST0010,Expense,Utilities,WaterWorks,-145.0,Direct Debit,Edinburgh,True,False,3492.47
TXN0000278,2025-01-12,ACC00023,CUST0019,Expense,Subscriptions,StreamPlus,-18.27,Direct Debit,Online,True,False,432.23
TXN0000279,2025-01-12,ACC00031,CUST0025,Expense,Utilities,PowerGrid,-94.26,Direct Debit,London,True,False,-241.22
TXN0000280,2025-01-12,ACC00038,CUST0031,Expense,Utilities,MobileConnect,-251.23,Direct Debit,Leeds,True,False,-489.76
TXN0000281,2025-01-12,ACC00038,CUST0031,Expense,Shopping,ShopHub,-100.58,Credit Card,London,False,False,-590.34
TXN0000282,2025-01-12,ACC00041,CUST0033,Expense,Subscriptions,NewsDesk,-29.06,Direct Debit,Online,True,False,1811.9
TXN0000283,2025-01-12,ACC00041,CUST0033,Expense,Healthcare,HealthFirst,-158.01,Mobile Wallet,London,False,False,1653.89
TXN0000284,2025-01-12,ACC00044,CUST0036,Expense,Subscriptions,StreamPlus,-20.45,Direct Debit,Online,True,False,1149.61
TXN0000285,2025-01-12,ACC00048,CUST0040,Expense,Dining,BistroBox,-55.71,Credit Card,Birmingham,False,False,2843.8
TXN0000286,2025-01-12,ACC00049,CUST0041,Expense,Entertainment,CinemaPoint,-50.59,Debit Card,Liverpool,False,False,3308.59
TXN0000287,2025-01-12,ACC00053,CUST0044,Expense,Utilities,PowerGrid,-175.99,Direct Debit,Cardiff,True,False,2909.52
TXN0000288,2025-01-12,ACC00058,CUST0048,Expense,Utilities,PowerGrid,-223.48,Direct Debit,Glasgow,True,False,3602.74
TXN0000289,2025-01-12,ACC00058,CUST0048,Expense,Insurance,CoverWise,-143.17,Direct Debit,Glasgow,True,False,3459.57
TXN0000290,2025-01-12,ACC00060,CUST0049,Expense,Insurance,HomeShield,-76.02,Direct Debit,Birmingham,True,False,3446.02
TXN0000291,2025-01-12,ACC00070,CUST0058,Expense,Subscriptions,NewsDesk,-24.04,Direct Debit,Online,True,False,3010.2
TXN0000292,2025-01-12,ACC00071,CUST0059,Expense,Subscriptions,StreamPlus,-23.17,Direct Debit,Online,True,False,5771.45
TXN0000293,2025-01-12,ACC00078,CUST0065,Expense,Utilities,WaterWorks,-184.01,Direct Debit,Edinburgh,True,False,-578.7
TXN0000294,2025-01-12,ACC00078,CUST0065,Expense,Healthcare,PharmaCare,-211.32,Debit Card,Bristol,False,False,-790.02
TXN0000295,2025-01-12,ACC00082,CUST0068,Expense,Utilities,WaterWorks,-269.27,Direct Debit,Bristol,True,False,2960.72
TXN0000296,2025-01-12,ACC00085,CUST0070,Expense,Subscriptions,NewsDesk,-26.21,Direct Debit,Online,True,False,1291.12
TXN0000297,2025-01-12,ACC00088,CUST0073,Expense,Insurance,AutoProtect,-46.93,Direct Debit,Bristol,True,False,7739.04
TXN0000298,2025-01-12,ACC00089,CUST0074,Expense,Utilities,MobileConnect,-142.04,Direct Debit,Manchester,True,False,1284.81
TXN0000299,2025-01-12,ACC00109,CUST0088,Expense,Insurance,AutoProtect,-104.79,Direct Debit,Liverpool,True,False,7365.82
TXN0000300,2025-01-12,ACC00111,CUST0090,Expense,Insurance,HomeShield,-94.73,Direct Debit,Liverpool,True,False,5844.7
TXN0000301,2025-01-12,ACC00118,CUST0096,Refund,Refunds,ShopHub Refund,125.24,Mobile Wallet,Liverpool,False,False,7901.71
TXN0000302,2025-01-12,ACC00143,CUST0114,Expense,Utilities,MobileConnect,-151.23,Direct Debit,Manchester,True,False,3570.89
TXN0000303,2025-01-13,ACC00004,CUST0004,Expense,Subscriptions,NewsDesk,-20.19,Direct Debit,Online,True,False,3509.57
TXN0000304,2025-01-13,ACC00006,CUST0005,Expense,Utilities,WaterWorks,-236.73,Direct Debit,Manchester,True,False,6980.0
TXN0000305,2025-01-13,ACC00006,CUST0005,Expense,Insurance,HomeShield,-50.0,Direct Debit,Manchester,True,False,6930.0
TXN0000306,2025-01-13,ACC00016,CUST0013,Expense,Utilities,PowerGrid,-128.24,Direct Debit,Edinburgh,True,False,2144.37
TXN0000307,2025-01-13,ACC00019,CUST0015,Expense,Insurance,AutoProtect,-96.53,Direct Debit,Cardiff,True,False,5654.47
TXN0000308,2025-01-13,ACC00020,CUST0016,Expense,Subscriptions,StreamPlus,-12.0,Direct Debit,Online,True,False,1703.16
TXN0000309,2025-01-13,ACC00021,CUST0017,Expense,Healthcare,GymCore,-213.24,Mobile Wallet,Liverpool,False,False,3687.16
TXN0000310,2025-01-13,ACC00025,CUST0020,Expense,Utilities,MobileConnect,-206.43,Direct Debit,Manchester,True,False,4369.33
TXN0000311,2025-01-13,ACC00035,CUST0028,Expense,Insurance,HomeShield,-115.95,Direct Debit,Leeds,True,False,3020.88
TXN0000312,2025-01-13,ACC00037,CUST0030,Expense,Travel,SkyBridge,-211.22,Mobile Wallet,Edinburgh,False,False,3721.02
TXN0000313,2025-01-13,ACC00043,CUST0035,Expense,Utilities,MobileConnect,-203.71,Direct Debit,Manchester,True,False,5626.43
TXN0000314,2025-01-13,ACC00048,CUST0040,Expense,Subscriptions,NewsDesk,-21.47,Direct Debit,Online,True,False,2822.33
TXN0000315,2025-01-13,ACC00050,CUST0042,Expense,Utilities,MobileConnect,-94.62,Direct Debit,London,True,False,1315.69
TXN0000316,2025-01-13,ACC00060,CUST0049,Expense,Subscriptions,NewsDesk,-13.16,Direct Debit,Online,True,False,3432.86
TXN0000317,2025-01-13,ACC00064,CUST0052,Expense,Subscriptions,CloudBox,-28.76,Direct Debit,Online,True,False,3324.69
TXN0000318,2025-01-13,ACC00064,CUST0052,Expense,Entertainment,CinemaPoint,-82.05,Credit Card,Leeds,False,False,3242.64
TXN0000319,2025-01-13,ACC00071,CUST0059,Expense,Subscriptions,NewsDesk,-13.7,Direct Debit,Online,True,False,5757.75
TXN0000320,2025-01-13,ACC00072,CUST0060,Expense,Utilities,MobileConnect,-169.09,Direct Debit,Cardiff,True,False,6298.51
TXN0000321,2025-01-13,ACC00075,CUST0062,Expense,Insurance,HomeShield,-108.25,Direct Debit,London,True,False,5658.97
TXN0000322,2025-01-13,ACC00082,CUST0068,Expense,Groceries,DailyBasket,-113.89,Debit Card,London,False,False,2846.83
TXN0000323,2025-01-13,ACC00084,CUST0070,Expense,Subscriptions,MusicWave,-18.08,Direct Debit,Online,True,False,6815.84
TXN0000324,2025-01-13,ACC00086,CUST0071,Expense,Dining,LunchLane,-75.02,Debit Card,Cardiff,False,False,-36.25
TXN0000325,2025-01-13,ACC00095,CUST0077,Expense,Utilities,PowerGrid,-240.62,Direct Debit,London,True,False,6206.52
TXN0000326,2025-01-13,ACC00108,CUST0088,Expense,Subscriptions,CloudBox,-48.7,Direct Debit,Online,True,False,-48.14
TXN0000327,2025-01-13,ACC00109,CUST0088,Expense,Utilities,PowerGrid,-159.86,Direct Debit,Liverpool,True,False,7205.96
TXN0000328,2025-01-13,ACC00109,CUST0088,Expense,Subscriptions,NewsDesk,-39.83,Direct Debit,Online,True,False,7166.13
TXN0000329,2025-01-13,ACC00114,CUST0093,Expense,Utilities,MobileConnect,-139.58,Direct Debit,Edinburgh,True,False,380.25
TXN0000330,2025-01-13,ACC00122,CUST0099,Expense,Utilities,PowerGrid,-241.28,Direct Debit,Glasgow,True,False,-472.87
TXN0000331,2025-01-13,ACC00132,CUST0106,Expense,Utilities,WaterWorks,-123.75,Direct Debit,London,True,False,7428.67
TXN0000332,2025-01-13,ACC00132,CUST0106,Expense,Insurance,AutoProtect,-174.34,Direct Debit,London,True,False,7254.33
TXN0000333,2025-01-13,ACC00139,CUST0110,Expense,Utilities,PowerGrid,-177.83,Direct Debit,Liverpool,True,False,4708.73
TXN0000334,2025-01-13,ACC00145,CUST0116,Expense,Insurance,HomeShield,-48.8,Direct Debit,Leeds,True,False,2947.36
TXN0000335,2025-01-14,ACC00001,CUST0001,Expense,Utilities,WaterWorks,-95.8,Direct Debit,London,True,False,7695.24
TXN0000336,2025-01-14,ACC00002,CUST0002,Expense,Insurance,AutoProtect,-168.9,Direct Debit,Bristol,True,False,147.49
TXN0000337,2025-01-14,ACC00003,CUST0003,Expense,Dining,BistroBox,-128.78,Debit Card,Glasgow,False,False,6722.88
TXN0000338,2025-01-14,ACC00004,CUST0004,Expense,Utilities,MobileConnect,-157.97,Direct Debit,Edinburgh,True,False,3351.6
TXN0000339,2025-01-14,ACC00007,CUST0006,Expense,Transport,RideLoop,-54.97,Mobile Wallet,Birmingham,False,False,1093.47
TXN0000340,2025-01-14,ACC00010,CUST0008,Expense,Groceries,GreenGrocer,-104.4,Debit Card,Edinburgh,False,False,2119.37
TXN0000341,2025-01-14,ACC00018,CUST0014,Expense,Subscriptions,StreamPlus,-14.33,Direct Debit,Online,True,False,1189.83
TXN0000342,2025-01-14,ACC00020,CUST0016,Expense,Subscriptions,MusicWave,-14.5,Direct Debit,Online,True,False,1688.66
TXN0000343,2025-01-14,ACC00022,CUST0018,Expense,Utilities,PowerGrid,-181.14,Direct Debit,Liverpool,True,False,4331.44
TXN0000344,2025-01-14,ACC00022,CUST0018,Expense,Insurance,AutoProtect,-119.32,Direct Debit,Liverpool,True,False,4212.12
TXN0000345,2025-01-14,ACC00028,CUST0022,Expense,Utilities,WaterWorks,-287.25,Direct Debit,Liverpool,True,False,4717.22
TXN0000346,2025-01-14,ACC00036,CUST0029,Expense,Utilities,PowerGrid,-131.59,Direct Debit,Leeds,True,False,5916.19
TXN0000347,2025-01-14,ACC00051,CUST0043,Expense,Insurance,HomeShield,-93.82,Direct Debit,Liverpool,True,False,6304.24
TXN0000348,2025-01-14,ACC00059,CUST0048,Expense,Insurance,AutoProtect,-171.3,Direct Debit,Glasgow,True,False,1944.62
TXN0000349,2025-01-14,ACC00062,CUST0051,Expense,Subscriptions,StreamPlus,-52.7,Direct Debit,Online,True,False,4951.52
TXN0000350,2025-01-14,ACC00071,CUST0059,Expense,Utilities,WaterWorks,-179.84,Direct Debit,Birmingham,True,False,5577.91
TXN0000351,2025-01-14,ACC00073,CUST0060,Expense,Subscriptions,CloudBox,-39.46,Direct Debit,Online,True,False,1296.54
TXN0000352,2025-01-14,ACC00075,CUST0062,Expense,Subscriptions,CloudBox,-50.29,Direct Debit,Online,True,False,5608.68
TXN0000353,2025-01-14,ACC00081,CUST0067,Expense,Subscriptions,StreamPlus,-50.35,Direct Debit,Online,True,False,6060.03
TXN0000354,2025-01-14,ACC00085,CUST0070,Expense,Subscriptions,CloudBox,-34.19,Direct Debit,Online,True,False,1256.93
TXN0000355,2025-01-14,ACC00104,CUST0085,Expense,Subscriptions,MusicWave,-12.17,Direct Debit,Online,True,False,2522.59
TXN0000356,2025-01-14,ACC00113,CUST0092,Expense,Utilities,MobileConnect,-206.23,Direct Debit,Cardiff,True,False,4844.72
TXN0000357,2025-01-14,ACC00122,CUST0099,Expense,Subscriptions,CloudBox,-27.32,Direct Debit,Online,True,False,-500.19
TXN0000358,2025-01-14,ACC00124,CUST0100,Expense,Subscriptions,StreamPlus,-43.04,Direct Debit,Online,True,False,3479.28
TXN0000359,2025-01-14,ACC00134,CUST0107,Expense,Transport,MetroTravel,-38.03,Debit Card,Cardiff,False,False,7495.81
TXN0000360,2025-01-14,ACC00138,CUST0110,Expense,Utilities,PowerGrid,-103.49,Direct Debit,Liverpool,True,False,3728.88
TXN0000361,2025-01-15,ACC00011,CUST0009,Expense,Utilities,WaterWorks,-126.4,Direct Debit,London,True,False,6958.6
TXN0000362,2025-01-15,ACC00015,CUST0012,Expense,Subscriptions,StreamPlus,-34.85,Direct Debit,Online,True,False,3124.96
TXN0000363,2025-01-15,ACC00020,CUST0016,Expense,Utilities,PowerGrid,-126.65,Direct Debit,Bristol,True,False,1562.01
TXN0000364,2025-01-15,ACC00024,CUST0019,Expense,Utilities,WaterWorks,-142.03,Direct Debit,Cardiff,True,False,7051.54
TXN0000365,2025-01-15,ACC00026,CUST0021,Expense,Transport,RideLoop,-148.75,Credit Card,London,False,False,5090.26
TXN0000366,2025-01-15,ACC00030,CUST0024,Expense,Groceries,DailyBasket,-22.92,Debit Card,Liverpool,False,False,3383.54
TXN0000367,2025-01-15,ACC00031,CUST0025,Expense,Insurance,CoverWise,-127.32,Direct Debit,London,True,False,-368.54
TXN0000368,2025-01-15,ACC00033,CUST0027,Expense,Subscriptions,CloudBox,-18.9,Direct Debit,Online,True,False,1137.17
TXN0000369,2025-01-15,ACC00040,CUST0032,Expense,Dining,BistroBox,-75.75,Debit Card,Glasgow,False,False,4399.41
TXN0000370,2025-01-15,ACC00041,CUST0033,Expense,Subscriptions,StreamPlus,-53.18,Direct Debit,Online,True,False,1600.71
TXN0000371,2025-01-15,ACC00043,CUST0035,Expense,Insurance,HomeShield,-83.6,Direct Debit,Manchester,True,False,5542.83
TXN0000372,2025-01-15,ACC00057,CUST0047,Expense,Subscriptions,NewsDesk,-50.07,Direct Debit,Online,True,False,1630.19
TXN0000373,2025-01-15,ACC00064,CUST0052,Expense,Dining,CafeSquare,-184.12,Debit Card,Bristol,False,True,3058.52
TXN0000374,2025-01-15,ACC00070,CUST0058,Expense,Insurance,CoverWise,-126.28,Direct Debit,Manchester,True,False,2883.92
TXN0000375,2025-01-15,ACC00075,CUST0062,Expense,Subscriptions,NewsDesk,-49.14,Direct Debit,Online,True,False,5559.54
TXN0000376,2025-01-15,ACC00079,CUST0065,Expense,Utilities,MobileConnect,-215.46,Direct Debit,Edinburgh,True,False,4055.41
TXN0000377,2025-01-15,ACC00079,CUST0065,Expense,Subscriptions,StreamPlus,-53.42,Direct Debit,Online,True,False,4001.99
TXN0000378,2025-01-15,ACC00080,CUST0066,Expense,Subscriptions,CloudBox,-51.63,Direct Debit,Online,True,False,8049.29
TXN0000379,2025-01-15,ACC00084,CUST0070,Expense,Dining,CafeSquare,-88.85,Debit Card,Leeds,False,False,6726.99
TXN0000380,2025-01-15,ACC00090,CUST0074,Expense,Subscriptions,MusicWave,-15.59,Direct Debit,Online,True,False,6785.19
TXN0000381,2025-01-15,ACC00091,CUST0075,Expense,Utilities,PowerGrid,-268.72,Direct Debit,Birmingham,True,False,1551.7
TXN0000382,2025-01-15,ACC00096,CUST0078,Expense,Dining,BistroBox,-11.98,Debit Card,Cardiff,False,False,1096.86
TXN0000383,2025-01-15,ACC00101,CUST0082,Expense,Subscriptions,StreamPlus,-12.17,Direct Debit,Online,True,False,6729.16
TXN0000384,2025-01-15,ACC00102,CUST0083,Expense,Insurance,HomeShield,-49.11,Direct Debit,Glasgow,True,False,-1146.38
TXN0000385,2025-01-15,ACC00105,CUST0085,Expense,Utilities,PowerGrid,-241.8,Direct Debit,Liverpool,True,False,7205.4
TXN0000386,2025-01-15,ACC00106,CUST0086,Expense,Utilities,MobileConnect,-269.71,Direct Debit,London,True,False,8174.38
TXN0000387,2025-01-15,ACC00110,CUST0089,Expense,Utilities,WaterWorks,-258.04,Direct Debit,Birmingham,True,False,4788.87
TXN0000388,2025-01-15,ACC00115,CUST0094,Expense,Groceries,GreenGrocer,-46.56,Debit Card,Edinburgh,False,False,6794.17
